"","V1","V2","V3","V4"
"47680",1,0.112971739881775,0.112971739881775,1
"47681",1,-0.628106799252637,-0.628106799252637,1
"47682",1,0.49715110979564,0.49715110979564,1
"47683",1,0.783766067290172,0.783766067290172,1
"47684",1,0.0536848526137776,0.0536848526137776,1
"47685",1,0.364839461229348,0.364839461229348,1
"47686",1,-0.149425054107166,-0.149425054107166,1
"47687",1,-0.149425054107166,-0.149425054107166,1
"47688",1,-0.306367258585573,-0.306367258585573,1
"47689",1,-0.306367258585573,-0.306367258585573,1
"47690",1,-0.306367258585573,-0.306367258585573,1
"47691",1,0.703894293177286,0.703894293177286,1
"47692",1,0.36574633730922,0.36574633730922,1
"47693",1,-0.934648028249946,-0.934648028249946,1
"47694",1,0.769793696824976,0.769793696824976,1
"47695",1,0.436943819496054,0.436943819496054,1
"47696",1,0.112898026290742,0.112898026290742,1
"47697",1,0.112898026290742,0.112898026290742,1
"47698",1,0.0373868500221282,0.0373868500221282,1
"47699",1,-0.418278340791563,-0.418278340791563,1
"47700",1,-0.418278340791563,-0.418278340791563,1
"47701",1,-0.418278340791563,-0.418278340791563,1
"47702",1,-0.418278340791563,-0.418278340791563,1
"47703",1,-0.418278340791563,-0.418278340791563,1
"47704",1,0.286207853722657,0.286207853722657,1
"47705",1,0.286207853722657,0.286207853722657,1
"47706",1,0.286207853722657,0.286207853722657,1
"47707",1,-0.742700083483679,-0.742700083483679,1
"47708",1,-0.742700083483679,-0.742700083483679,1
"47709",1,0.124663039625407,0.124663039625407,1
"47710",1,0.717443647130247,0.717443647130247,1
"47711",1,0.717443647130247,0.717443647130247,1
"47712",1,0.717443647130247,0.717443647130247,1
"47713",1,0.717443647130247,0.717443647130247,1
"47714",1,0.717443647130247,0.717443647130247,1
"47715",1,0.717443647130247,0.717443647130247,1
"47716",1,-0.274650359957206,-0.274650359957206,1
"47717",1,-0.274650359957206,-0.274650359957206,1
"47718",1,-0.201362972637742,-0.201362972637742,1
"47719",1,0.502944440669146,0.502944440669146,1
"47720",1,0.502944440669146,0.502944440669146,1
"47721",1,0.502944440669146,0.502944440669146,1
"47722",1,0.502944440669146,0.502944440669146,1
"47723",1,0.502944440669146,0.502944440669146,1
"47724",1,0.502944440669146,0.502944440669146,1
"47725",1,-0.0373160661110985,-0.0373160661110985,1
"47726",1,-0.0373160661110985,-0.0373160661110985,1
"47727",1,0.0945937231530991,0.0945937231530991,1
"47728",1,0.0945937231530991,0.0945937231530991,1
"47729",1,0.559428753950122,0.559428753950122,1
"47730",1,0.559428753950122,0.559428753950122,1
"47731",1,0.559428753950122,0.559428753950122,1
"47732",1,0.559428753950122,0.559428753950122,1
"47733",1,0.559428753950122,0.559428753950122,1
"47734",1,0.559428753950122,0.559428753950122,1
"47735",1,0.559428753950122,0.559428753950122,1
"47736",1,0.559428753950122,0.559428753950122,1
"47737",1,0.559428753950122,0.559428753950122,1
"47738",1,0.559428753950122,0.559428753950122,1
"47739",1,-0.0259055130658741,-0.0259055130658741,1
"47740",1,-0.364201748289835,-0.364201748289835,1
"47741",1,-0.364201748289835,-0.364201748289835,1
"47742",1,0.785737197362916,0.785737197362916,1
"47743",1,-0.301571046827031,-0.301571046827031,1
"47744",1,-0.301571046827031,-0.301571046827031,1
"47745",1,-0.301571046827031,-0.301571046827031,1
"47746",1,0.35650257271172,0.35650257271172,1
"47747",1,0.35650257271172,0.35650257271172,1
"47748",1,-0.537550331542763,-0.537550331542763,1
"47749",1,-0.537550331542763,-0.537550331542763,1
"47750",1,-0.537550331542763,-0.537550331542763,1
"47751",1,0.663255899323743,0.663255899323743,1
"47752",1,0.663255899323743,0.663255899323743,1
"47753",1,0.663255899323743,0.663255899323743,1
"47754",1,0.663255899323743,0.663255899323743,1
"47755",1,-0.254295480539464,-0.254295480539464,1
"47756",1,-0.254295480539464,-0.254295480539464,1
"47757",1,-0.254295480539464,-0.254295480539464,1
"47758",1,-0.254295480539464,-0.254295480539464,1
"47759",1,-0.254295480539464,-0.254295480539464,1
"47760",1,-0.254295480539464,-0.254295480539464,1
"47761",1,-0.254295480539464,-0.254295480539464,1
"47762",1,-0.254295480539464,-0.254295480539464,1
"47763",1,-0.254295480539464,-0.254295480539464,1
"47764",1,-0.0715392523375092,-0.0715392523375092,1
"47765",1,0.20766145789109,0.20766145789109,1
"47766",1,0.20766145789109,0.20766145789109,1
"47767",1,0.240478828408467,0.240478828408467,1
"47768",1,0.240478828408467,0.240478828408467,1
"47769",1,-0.180240702348805,-0.180240702348805,1
"47770",1,-0.180240702348805,-0.180240702348805,1
"47771",1,-0.180240702348805,-0.180240702348805,1
"47772",1,0.680019115575783,0.680019115575783,1
"47773",1,0.680019115575783,0.680019115575783,1
