"","V1","V2"
"1",0.11,0.11
"2",0.0784659665122484,0.10972798639563
"3",0.0835126446777121,0.062846205341879
"4",0.110899792514827,0.150047396479362
"5",0.110899792514827,0.150047396479362
"6",0.142937506634231,0.147713060885768
"7",0.142937506634231,0.147713060885768
"8",0.142937506634231,0.147713060885768
"9",0.142937506634231,0.147713060885768
"10",0.134902729512731,0.0259197423997841
"11",0.119900697425692,0.026554002729416
"12",0.119900697425692,0.026554002729416
"13",0.121281624667765,0.0221093195244878
"14",0.121281624667765,0.0221093195244878
"15",0.121281624667765,0.0221093195244878
"16",0.121281624667765,0.0221093195244878
"17",0.121281624667765,0.0221093195244878
"18",0.121281624667765,0.0221093195244878
"19",0.112409561459401,0.050588986856313
"20",0.112409561459401,0.050588986856313
"21",0.112409561459401,0.050588986856313
"22",0.112409561459401,0.050588986856313
"23",0.0251391974385658,0.00786130789838792
"24",0.0251391974385658,0.00786130789838792
"25",0.0251391974385658,0.00786130789838792
"26",0.0251391974385658,0.00786130789838792
"27",0.0251391974385658,0.00786130789838792
"28",0.0251391974385658,0.00786130789838792
"29",0.0251391974385658,0.00786130789838792
"30",0.067401467687937,0.0764168382967449
"31",0.067401467687937,0.0764168382967449
"32",0.067401467687937,0.0764168382967449
"33",0.067401467687937,0.0764168382967449
"34",0.067401467687937,0.0764168382967449
"35",0.102066647946281,0.0511247828337099
"36",0.102066647946281,0.0511247828337099
"37",0.102066647946281,0.0511247828337099
"38",0.102066647946281,0.0511247828337099
"39",0.102066647946281,0.0511247828337099
"40",0.00805340790800005,0.0429218178798583
"41",0.00805340790800005,0.0429218178798583
"42",0.00805340790800005,0.0429218178798583
"43",0.0208460185811346,0.0250660038838808
"44",0.028815197232984,0.013256132601794
"45",0.028815197232984,0.013256132601794
"46",0.0524592104804806,0.0140568629440612
"47",0.0524592104804806,0.0140568629440612
"48",0.0524592104804806,0.0140568629440612
"49",0.0524592104804806,0.0140568629440612
"50",0.0590092992119035,0.0282918671209787
"51",0.0590092992119035,0.0282918671209787
"52",0.0590092992119035,0.0282918671209787
"53",0.0590092992119035,0.0282918671209787
"54",0.0590092992119035,0.0282918671209787
"55",0.0280171539577836,0.0424260826119166
"56",0.0280171539577836,0.0424260826119166
"57",0.0280171539577836,0.0424260826119166
"58",0.122227905715238,0.0387085865841392
"59",0.184156527833736,0.10121024247237
"60",0.207529978608897,0.0765074996873954
"61",0.207529978608897,0.0765074996873954
"62",0.207529978608897,0.0765074996873954
"63",0.207529978608897,0.0765074996873954
"64",0.207529978608897,0.0765074996873954
"65",0.207529978608897,0.0765074996873954
"66",0.207529978608897,0.0765074996873954
"67",0.207529978608897,0.0765074996873954
"68",0.182918237613704,0.0766709856648674
"69",0.182918237613704,0.0766709856648674
"70",0.182918237613704,0.0766709856648674
"71",0.182918237613704,0.0766709856648674
"72",0.123941345708898,0.0944590203710866
"73",0.0926308307101538,0.125103621357669
"74",0.0338649137978916,0.204159353285401
"75",0.0688348118143063,0.177491310838576
"76",0.0334533808306592,0.24754254297156
"77",0.0193828469592832,0.159250514863656
"78",0.0103036288419585,0.0942036356457002
"79",0.00300154437751601,0.150377250133043
"80",0.00300154437751601,0.150377250133043
"81",0.00300154437751601,0.150377250133043
"82",0.00300154437751601,0.150377250133043
"83",0.00300154437751601,0.150377250133043
"84",0.00300154437751601,0.150377250133043
"85",0.0273537838252369,0.145440089269157
