"","V1","V2"
"1",0.11,0.11
"2",0.208527114854794,0.150606198736443
"3",0.208527114854794,0.150606198736443
"4",0.204974743857975,0.184155383242547
"5",0.204974743857975,0.184155383242547
"6",0.204974743857975,0.184155383242547
"7",0.227695920614017,0.267891182739662
"8",0.25796099954699,0.356097634646391
"9",0.232730848306338,0.330907425953119
"10",0.307903766961332,0.275536234402102
"11",0.348896766415939,0.221843328349712
"12",0.348896766415939,0.221843328349712
"13",0.313785177788893,0.193862071621809
"14",0.313785177788893,0.193862071621809
"15",0.309977417023647,0.137202202374297
"16",0.296589858624028,0.122896949170627
"17",0.296589858624028,0.122896949170627
"18",0.296589858624028,0.122896949170627
"19",0.287165612470744,0.0639231733548189
"20",0.287165612470744,0.0639231733548189
"21",0.287165612470744,0.0639231733548189
"22",0.287165612470744,0.0639231733548189
"23",0.287165612470744,0.0639231733548189
"24",0.255319590910335,0.0441928096842628
"25",0.255319590910335,0.0441928096842628
"26",0.255319590910335,0.0441928096842628
"27",0.198025950687559,0.0454754200301578
"28",0.198025950687559,0.0454754200301578
"29",0.198025950687559,0.0454754200301578
"30",0.307237458091644,0.0104025068257212
"31",0.307237458091644,0.0104025068257212
"32",0.377602522647299,0.0100734527620913
"33",0.377602522647299,0.0100734527620913
"34",0.377602522647299,0.0100734527620913
"35",0.377602522647299,0.0100734527620913
"36",0.377602522647299,0.0100734527620913
"37",0.377602522647299,0.0100734527620913
"38",0.338031960824125,0.0299859157005126
"39",0.338031960824125,0.0299859157005126
"40",0.346403521894924,0.0346870948687654
"41",0.346403521894924,0.0346870948687654
"42",0.346403521894924,0.0346870948687654
"43",0.346403521894924,0.0346870948687654
"44",0.346403521894924,0.0346870948687654
"45",0.346403521894924,0.0346870948687654
"46",0.346403521894924,0.0346870948687654
"47",0.346403521894924,0.0346870948687654
"48",0.346403521894924,0.0346870948687654
"49",0.346403521894924,0.0346870948687654
"50",0.346403521894924,0.0346870948687654
"51",0.296434977577597,0.0422417446859452
"52",0.239538884231195,0.113819138228962
"53",0.239538884231195,0.113819138228962
"54",0.239538884231195,0.113819138228962
"55",0.239538884231195,0.113819138228962
"56",0.239538884231195,0.113819138228962
"57",0.239538884231195,0.113819138228962
"58",0.239538884231195,0.113819138228962
"59",0.239538884231195,0.113819138228962
"60",0.325200335559911,0.162093465592511
"61",0.366964942870107,0.108234771252614
"62",0.387578466659039,0.086336964173671
"63",0.371139493620574,0.0349454392582904
"64",0.371139493620574,0.0349454392582904
"65",0.341361635640905,0.035157213206006
"66",0.341361635640905,0.035157213206006
"67",0.367952259850351,0.00436861618064864
"68",0.367952259850351,0.00436861618064864
"69",0.367952259850351,0.00436861618064864
"70",0.367952259850351,0.00436861618064864
"71",0.367952259850351,0.00436861618064864
"72",0.396461952327741,0.0165333422143719
"73",0.396461952327741,0.0165333422143719
"74",0.396461952327741,0.0165333422143719
"75",0.396461952327741,0.0165333422143719
"76",0.396461952327741,0.0165333422143719
"77",0.396461952327741,0.0165333422143719
"78",0.396461952327741,0.0165333422143719
"79",0.370826656120128,0.035361558068471
"80",0.370826656120128,0.035361558068471
"81",0.370826656120128,0.035361558068471
"82",0.370826656120128,0.035361558068471
"83",0.370826656120128,0.035361558068471
"84",0.370826656120128,0.035361558068471
"85",0.385573410906349,0.00412073197776695
"86",0.385573410906349,0.00412073197776695
"87",0.385573410906349,0.00412073197776695
"88",0.385573410906349,0.00412073197776695
"89",0.343779818586547,0.110838342142475
"90",0.343779818586547,0.110838342142475
"91",0.343779818586547,0.110838342142475
"92",0.348898445219406,0.0478003805229532
"93",0.371683002193621,0.0124019403027712
"94",0.365934362831989,0.0490232641768459
