"","V1","V2"
"1",0.01,0.01
"2",0.0152743596115023,0.100868361694403
"3",0.0152743596115023,0.100868361694403
"4",0.03208182252109,0.080440931629344
"5",0.03208182252109,0.080440931629344
"6",0.03208182252109,0.080440931629344
"7",0.164192848918668,0.133672826835275
"8",0.238847300787773,0.173728629227852
"9",0.242386857585696,0.205382728786286
"10",0.217751916604627,0.125905156827985
"11",0.174338893715896,0.308199624022022
"12",0.174338893715896,0.308199624022022
"13",0.187730152748921,0.233813139889405
"14",0.187730152748921,0.233813139889405
"15",0.214884891930924,0.243015402045408
"16",0.217008998475615,0.346366569763474
"17",0.217008998475615,0.346366569763474
"18",0.217008998475615,0.346366569763474
"19",0.276237154715494,0.352312073048326
"20",0.276237154715494,0.352312073048326
"21",0.276237154715494,0.352312073048326
"22",0.276237154715494,0.352312073048326
"23",0.276237154715494,0.352312073048326
"24",0.292577544916925,0.301426510921821
"25",0.292577544916925,0.301426510921821
"26",0.292577544916925,0.301426510921821
"27",0.267923026110942,0.437667908237223
"28",0.267923026110942,0.437667908237223
"29",0.267923026110942,0.437667908237223
"30",0.291258397597649,0.42072011188202
"31",0.291258397597649,0.42072011188202
"32",0.3286065822377,0.349292585589834
"33",0.3286065822377,0.349292585589834
"34",0.3286065822377,0.349292585589834
"35",0.3286065822377,0.349292585589834
"36",0.3286065822377,0.349292585589834
"37",0.3286065822377,0.349292585589834
"38",0.385149294965616,0.344232418234706
"39",0.385149294965616,0.344232418234706
"40",0.364898634172472,0.36981260691426
"41",0.364898634172472,0.36981260691426
"42",0.364898634172472,0.36981260691426
"43",0.364898634172472,0.36981260691426
"44",0.364898634172472,0.36981260691426
"45",0.364898634172472,0.36981260691426
"46",0.364898634172472,0.36981260691426
"47",0.364898634172472,0.36981260691426
"48",0.364898634172472,0.36981260691426
"49",0.364898634172472,0.36981260691426
"50",0.364898634172472,0.36981260691426
"51",0.358137360100875,0.426403975930769
"52",0.308971736779226,0.327924108588782
"53",0.308971736779226,0.327924108588782
"54",0.308971736779226,0.327924108588782
"55",0.308971736779226,0.327924108588782
"56",0.308971736779226,0.327924108588782
"57",0.308971736779226,0.327924108588782
"58",0.308971736779226,0.327924108588782
"59",0.308971736779226,0.327924108588782
"60",0.232087945747305,0.531602030166927
"61",0.279476820674609,0.47278923481747
"62",0.265185994962945,0.506814666046523
"63",0.260439899013747,0.511730059731496
"64",0.260439899013747,0.511730059731496
"65",0.275593566984053,0.449631384213401
"66",0.275593566984053,0.449631384213401
"67",0.3843319652416,0.443878780677261
"68",0.3843319652416,0.443878780677261
"69",0.3843319652416,0.443878780677261
"70",0.3843319652416,0.443878780677261
"71",0.3843319652416,0.443878780677261
"72",0.406917530342644,0.46176094800528
"73",0.406917530342644,0.46176094800528
"74",0.406917530342644,0.46176094800528
"75",0.406917530342644,0.46176094800528
"76",0.406917530342644,0.46176094800528
"77",0.406917530342644,0.46176094800528
"78",0.406917530342644,0.46176094800528
"79",0.351250961659413,0.392960847191739
"80",0.351250961659413,0.392960847191739
"81",0.351250961659413,0.392960847191739
"82",0.351250961659413,0.392960847191739
"83",0.351250961659413,0.392960847191739
"84",0.351250961659413,0.392960847191739
"85",0.37246219658515,0.409269994679189
"86",0.37246219658515,0.409269994679189
"87",0.37246219658515,0.409269994679189
"88",0.37246219658515,0.409269994679189
"89",0.37175574371296,0.470542415754397
"90",0.37175574371296,0.470542415754397
"91",0.37175574371296,0.470542415754397
"92",0.343702642275349,0.305524640293601
"93",0.331621809773057,0.389511075833121
"94",0.367192934785302,0.345063413439448
"95",0.388637930862509,0.45076674896132
"96",0.388637930862509,0.45076674896132
"97",0.388637930862509,0.45076674896132
"98",0.388637930862509,0.45076674896132
"99",0.341921286981014,0.342233788834862
"100",0.310637864789454,0.363638756522173
"101",0.310637864789454,0.363638756522173
"102",0.310637864789454,0.363638756522173
"103",0.268308317412808,0.482014746713178
"104",0.194079997756406,0.250493458618441
"105",0.194079997756406,0.250493458618441
"106",0.194079997756406,0.250493458618441
"107",0.209010271550927,0.247514389728071
"108",0.209010271550927,0.247514389728071
"109",0.209010271550927,0.247514389728071
"110",0.209010271550927,0.247514389728071
"111",0.259649565429333,0.270497117177543
"112",0.259649565429333,0.270497117177543
"113",0.195306688283537,0.281439618848403
"114",0.113091133994442,0.41841732687752
"115",0.113091133994442,0.41841732687752
"116",0.113091133994442,0.41841732687752
"117",0.113091133994442,0.41841732687752
"118",0.145743559128209,0.37002541448054
"119",0.257934644184111,0.364555922091142
"120",0.29641738985948,0.408767110462274
"121",0.261306223903557,0.402858615192757
"122",0.261306223903557,0.402858615192757
"123",0.261306223903557,0.402858615192757
"124",0.261306223903557,0.402858615192757
"125",0.261306223903557,0.402858615192757
"126",0.164493718017377,0.385572881872089
"127",0.164493718017377,0.385572881872089
"128",0.308977025909572,0.428616924446777
"129",0.425459482034816,0.319787467989786
"130",0.535239805166384,0.389514857232515
"131",0.556143192013332,0.397857041057227
"132",0.524912520671932,0.460856237178602
"133",0.524912520671932,0.460856237178602
"134",0.524912520671932,0.460856237178602
"135",0.524912520671932,0.460856237178602
"136",0.451915800896088,0.444288277147529
"137",0.451915800896088,0.444288277147529
"138",0.451915800896088,0.444288277147529
"139",0.466190451882413,0.402702677945063
"140",0.466190451882413,0.402702677945063
"141",0.466190451882413,0.402702677945063
"142",0.466190451882413,0.402702677945063
"143",0.466190451882413,0.402702677945063
"144",0.466190451882413,0.402702677945063
"145",0.535319922797014,0.429323694930781
"146",0.598064530470196,0.399112217863202
"147",0.598064530470196,0.399112217863202
"148",0.598064530470196,0.399112217863202
